close_dollar,close,high_dollar,high,low_dollar,low,open_dollar,open,change_over_time,change_over_time_s,u_open,u_open_dollar,u_close,u_close_dollar,u_high,u_high_dollar,u_low,u_low_dollar,u_volume,change_percent,change_percent_s,volume,date,label,change
"$2,000.81 ",2000.81,"$2,001.30 ",2001.3,"$1,965.87 ",1965.87,"$1,969.30 ",1969.3,10.17583645,10.18%,1969.3,"$1,969.30 ",2000.81,"$2,000.81 ",2001.3,"$2,001.30 ",1965.87,"$1,965.87 ",2631300,0.0032,0.00%,2631300,7/24/19,24-Jul-19,6.32
"$1,973.82 ",1973.82,"$2,001.20 ",2001.2,"$1,972.72 ",1972.72,"$2,001.00 ",2001,10.0250796,10.03%,2001,"$2,001.00 ",1973.82,"$1,973.82 ",2001.2,"$2,001.20 ",1972.72,"$1,972.72 ",4136461,-0.0135,-0.01%,4136461,7/25/19,25-Jul-19,-26.99
"$1,943.05 ",1943.05,"$1,950.90 ",1950.895,"$1,924.51 ",1924.51,"$1,942.00 ",1942,9.853208959,9.85%,1942,"$1,942.00 ",1943.05,"$1,943.05 ",1950.895,"$1,950.90 ",1924.51,"$1,924.51 ",4927143,-0.0156,-0.02%,4927143,7/26/19,26-Jul-19,-30.77
"$1,912.45 ",1912.45,"$1,932.23 ",1932.226,"$1,890.54 ",1890.54,"$1,930.00 ",1930,9.682287885,9.68%,1930,"$1,930.00 ",1912.45,"$1,912.45 ",1932.226,"$1,932.23 ",1890.54,"$1,890.54 ",4493190,-0.0157,-0.02%,4493190,7/29/19,29-Jul-19,-30.6
"$1,898.53 ",1898.53,"$1,909.89 ",1909.89,"$1,883.48 ",1883.48,"$1,891.12 ",1891.115,9.604535553,9.60%,1891.115,"$1,891.12 ",1898.53,"$1,898.53 ",1909.89,"$1,909.89 ",1883.48,"$1,883.48 ",2910888,-0.0073,-0.01%,2910888,7/30/19,30-Jul-19,-13.92
"$1,866.78 ",1866.78,"$1,899.55 ",1899.55,"$1,849.44 ",1849.44,"$1,898.11 ",1898.11,9.427190974,9.43%,1898.11,"$1,898.11 ",1866.78,"$1,866.78 ",1899.55,"$1,899.55 ",1849.44,"$1,849.44 ",4470727,-0.0167,-0.02%,4470727,7/31/19,31-Jul-19,-31.75
"$1,855.32 ",1855.32,"$1,897.92 ",1897.92,"$1,844.01 ",1844.01,"$1,871.72 ",1871.72,9.363179355,9.36%,1871.72,"$1,871.72 ",1855.32,"$1,855.32 ",1897.92,"$1,897.92 ",1844.01,"$1,844.01 ",4713311,-0.0061,-0.01%,4713311,8/1/19,1-Aug-19,-11.46
"$1,823.24 ",1823.24,"$1,846.36 ",1846.3634,"$1,808.02 ",1808.02,"$1,845.07 ",1845.07,9.18399151,9.18%,1845.07,"$1,845.07 ",1823.24,"$1,823.24 ",1846.3634,"$1,846.36 ",1808.02,"$1,808.02 ",4956225,-0.0173,-0.02%,4956225,8/2/19,2-Aug-19,-32.08
"$1,765.13 ",1765.13,"$1,788.67 ",1788.6678,"$1,748.78 ",1748.78,"$1,770.22 ",1770.22,8.859409038,8.86%,1770.22,"$1,770.22 ",1765.13,"$1,765.13 ",1788.6678,"$1,788.67 ",1748.78,"$1,748.78 ",6058212,-0.0319,-0.03%,6058212,8/5/19,5-Aug-19,-58.11
"$1,787.83 ",1787.83,"$1,793.77 ",1793.77,"$1,753.40 ",1753.4,"$1,792.23 ",1792.23,8.98620343,8.99%,1792.23,"$1,792.23 ",1787.83,"$1,787.83 ",1793.77,"$1,793.77 ",1753.4,"$1,753.40 ",5070258,0.0129,0.01%,5070258,8/6/19,6-Aug-19,22.7
"$1,793.40 ",1793.4,"$1,798.93 ",1798.93,"$1,757.00 ",1757,"$1,773.99 ",1773.99,9.017315534,9.02%,1773.99,"$1,773.99 ",1793.4,"$1,793.40 ",1798.93,"$1,798.93 ",1757,"$1,757.00 ",4526884,0.0031,0.00%,4526884,8/7/19,7-Aug-19,5.57
"$1,832.89 ",1832.89,"$1,834.26 ",1834.26,"$1,798.11 ",1798.11,"$1,806.00 ",1806,9.237893091,9.24%,1806,"$1,806.00 ",1832.89,"$1,832.89 ",1834.26,"$1,834.26 ",1798.11,"$1,798.11 ",3701242,0.022,0.02%,3701242,8/8/19,8-Aug-19,39.49
"$1,807.58 ",1807.58,"$1,831.09 ",1831.091,"$1,802.22 ",1802.22,"$1,828.95 ",1828.95,9.096520136,9.10%,1828.95,"$1,828.95 ",1807.58,"$1,807.58 ",1831.091,"$1,831.09 ",1802.22,"$1,802.22 ",2879770,-0.0138,-0.01%,2879770,8/9/19,9-Aug-19,-25.31
"$1,784.92 ",1784.92,"$1,827.36 ",1827.36,"$1,780.00 ",1780,"$1,783.00 ",1783,8.969949171,8.97%,1783,"$1,783.00 ",1784.92,"$1,784.92 ",1827.36,"$1,827.36 ",1780,"$1,780.00 ",2905498,-0.0125,-0.01%,2905498,8/12/19,12-Aug-19,-22.66
"$1,824.34 ",1824.34,"$1,831.74 ",1831.7429,"$1,780.00 ",1780,"$1,783.00 ",1783,9.190135731,9.19%,1783,"$1,783.00 ",1824.34,"$1,824.34 ",1831.7429,"$1,831.74 ",1780,"$1,780.00 ",4075021,0.0221,0.02%,4075021,8/13/19,13-Aug-19,39.42
"$1,762.96 ",1762.96,"$1,795.65 ",1795.6514,"$1,757.22 ",1757.215,"$1,793.01 ",1793.01,8.847288164,8.85%,1793.01,"$1,793.01 ",1762.96,"$1,762.96 ",1795.6514,"$1,795.65 ",1757.215,"$1,757.22 ",4893649,-0.0336,-0.03%,4893649,8/14/19,14-Aug-19,-61.38
"$1,776.12 ",1776.12,"$1,788.00 ",1788,"$1,761.96 ",1761.96,"$1,781.99 ",1781.99,8.920795397,8.92%,1781.99,"$1,781.99 ",1776.12,"$1,776.12 ",1788,"$1,788.00 ",1761.96,"$1,761.96 ",3809948,0.0075,0.01%,3809948,8/15/19,15-Aug-19,13.16
"$1,792.57 ",1792.57,"$1,802.91 ",1802.9082,"$1,784.55 ",1784.5496,"$1,792.89 ",1792.89,9.012679439,9.01%,1792.89,"$1,792.89 ",1792.57,"$1,792.57 ",1802.9082,"$1,802.91 ",1784.5496,"$1,784.55 ",3054240,0.0093,0.01%,3054240,8/16/19,16-Aug-19,16.45
"$1,816.12 ",1816.12,"$1,826.00 ",1826,"$1,812.61 ",1812.61,"$1,818.08 ",1818.08,9.144221639,9.14%,1818.08,"$1,818.08 ",1816.12,"$1,816.12 ",1826,"$1,826.00 ",1812.61,"$1,812.61 ",2820303,0.0131,0.01%,2820303,8/19/19,19-Aug-19,23.55
"$1,801.38 ",1801.38,"$1,816.82 ",1816.82,"$1,799.88 ",1799.88,"$1,814.50 ",1814.5,9.061889069,9.06%,1814.5,"$1,814.50 ",1801.38,"$1,801.38 ",1816.82,"$1,816.82 ",1799.88,"$1,799.88 ",1932835,-0.0081,-0.01%,1932835,8/20/19,20-Aug-19,-14.74
"$1,823.54 ",1823.54,"$1,829.58 ",1829.5785,"$1,815.00 ",1815,"$1,819.39 ",1819.39,9.185667207,9.19%,1819.39,"$1,819.39 ",1823.54,"$1,823.54 ",1829.5785,"$1,829.58 ",1815,"$1,815.00 ",2039231,0.0123,0.01%,2039231,8/21/19,21-Aug-19,22.16
"$1,805.60 ",1805.6,"$1,829.41 ",1829.4111,"$1,800.10 ",1800.1,"$1,828.00 ",1828,9.085460537,9.09%,1828,"$1,828.00 ",1805.6,"$1,805.60 ",1829.4111,"$1,829.41 ",1800.1,"$1,800.10 ",2658388,-0.0098,-0.01%,2658388,8/22/19,22-Aug-19,-17.94
"$1,749.62 ",1749.62,"$1,804.90 ",1804.8962,"$1,745.23 ",1745.23,"$1,793.03 ",1793.03,8.772775512,8.77%,1793.03,"$1,793.03 ",1749.62,"$1,749.62 ",1804.8962,"$1,804.90 ",1745.23,"$1,745.23 ",5277898,-0.031,-0.03%,5277898,8/23/19,23-Aug-19,-55.98
"$1,768.87 ",1768.87,"$1,770.00 ",1770,"$1,743.51 ",1743.51,"$1,766.91 ",1766.91,8.880299391,8.88%,1766.91,"$1,766.91 ",1768.87,"$1,768.87 ",1770,"$1,770.00 ",1743.51,"$1,743.51 ",3085320,0.011,0.01%,3085320,8/26/19,26-Aug-19,19.25
"$1,761.83 ",1761.83,"$1,779.40 ",1779.4,"$1,746.68 ",1746.68,"$1,775.73 ",1775.73,8.840976373,8.84%,1775.73,"$1,775.73 ",1761.83,"$1,761.83 ",1779.4,"$1,779.40 ",1746.68,"$1,746.68 ",3027245,-0.004,0.00%,3027245,8/27/19,27-Aug-19,-7.04
"$1,764.25 ",1764.25,"$1,767.86 ",1767.86,"$1,744.05 ",1744.0505,"$1,755.00 ",1755,8.85449366,8.85%,1755,"$1,755.00 ",1764.25,"$1,764.25 ",1767.86,"$1,767.86 ",1744.0505,"$1,744.05 ",2421893,0.0014,0.00%,2421893,8/28/19,28-Aug-19,2.42
"$1,786.40 ",1786.4,"$1,798.55 ",1798.55,"$1,777.25 ",1777.25,"$1,783.00 ",1783,8.978215941,8.98%,1783,"$1,783.00 ",1786.4,"$1,786.40 ",1798.55,"$1,798.55 ",1777.25,"$1,777.25 ",3018012,0.0126,0.01%,3018012,8/29/19,29-Aug-19,22.15
"$1,776.29 ",1776.29,"$1,799.74 ",1799.74,"$1,764.57 ",1764.57,"$1,797.49 ",1797.49,8.921744959,8.92%,1797.49,"$1,797.49 ",1776.29,"$1,776.29 ",1799.74,"$1,799.74 ",1764.57,"$1,764.57 ",3064147,-0.0057,-0.01%,3064147,8/30/19,30-Aug-19,-10.11
"$1,789.84 ",1789.84,"$1,800.80 ",1800.8,"$1,768.00 ",1768,"$1,770.00 ",1770,8.997430598,9.00%,1770,"$1,770.00 ",1789.84,"$1,789.84 ",1800.8,"$1,800.80 ",1768,"$1,768.00 ",3546859,0.0076,0.01%,3546859,9/3/19,3-Sep-19,13.55
"$1,800.62 ",1800.62,"$1,807.63 ",1807.6308,"$1,796.23 ",1796.23,"$1,805.00 ",1805,9.05764397,9.06%,1805,"$1,805.00 ",1800.62,"$1,800.62 ",1807.6308,"$1,807.63 ",1796.23,"$1,796.23 ",2326228,0.006,0.01%,2326228,9/4/19,4-Sep-19,10.78
"$1,840.72 ",1840.72,"$1,842.00 ",1842,"$1,815.58 ",1815.575,"$1,821.95 ",1821.95,9.281628777,9.28%,1821.95,"$1,821.95 ",1840.72,"$1,840.72 ",1842,"$1,842.00 ",1815.575,"$1,815.58 ",3325189,0.0223,0.02%,3325189,9/5/19,5-Sep-19,40.1
"$1,833.51 ",1833.51,"$1,840.65 ",1840.65,"$1,826.40 ",1826.4,"$1,838.22 ",1838.22,9.241356197,9.24%,1838.22,"$1,838.22 ",1833.51,"$1,833.51 ",1840.65,"$1,840.65 ",1826.4,"$1,826.40 ",2496933,-0.0039,0.00%,2496933,9/6/19,6-Sep-19,-7.21
"$1,831.35 ",1831.35,"$1,850.00 ",1850,"$1,824.61 ",1824.61,"$1,841.00 ",1841,9.22929118,9.23%,1841,"$1,841.00 ",1831.35,"$1,831.35 ",1850,"$1,850.00 ",1824.61,"$1,824.61 ",2999515,-0.0012,0.00%,2999515,9/9/19,9-Sep-19,-2.16
"$1,820.55 ",1820.55,"$1,825.81 ",1825.81,"$1,805.34 ",1805.3356,"$1,822.75 ",1822.75,9.168966095,9.17%,1822.75,"$1,822.75 ",1820.55,"$1,820.55 ",1825.81,"$1,825.81 ",1805.3356,"$1,805.34 ",2613879,-0.0059,-0.01%,2613879,9/10/19,10-Sep-19,-10.8
"$1,822.99 ",1822.99,"$1,833.42 ",1833.42,"$1,809.08 ",1809.08,"$1,812.14 ",1812.14,9.182595096,9.18%,1812.14,"$1,812.14 ",1822.99,"$1,822.99 ",1833.42,"$1,833.42 ",1809.08,"$1,809.08 ",2432767,0.0013,0.00%,2432767,9/11/19,11-Sep-19,2.44
"$1,843.55 ",1843.55,"$1,853.66 ",1853.66,"$1,834.28 ",1834.28,"$1,837.63 ",1837.63,9.297436184,9.30%,1837.63,"$1,837.63 ",1843.55,"$1,843.55 ",1853.66,"$1,853.66 ",1834.28,"$1,834.28 ",2823505,0.0113,0.01%,2823505,9/12/19,12-Sep-19,20.56
"$1,839.34 ",1839.34,"$1,846.12 ",1846.1215,"$1,835.17 ",1835.17,"$1,842.01 ",1842.01,9.273920572,9.27%,1842.01,"$1,842.01 ",1839.34,"$1,839.34 ",1846.1215,"$1,846.12 ",1835.17,"$1,835.17 ",1971317,-0.0023,0.00%,1971317,9/13/19,13-Sep-19,-4.21
"$1,807.84 ",1807.84,"$1,825.69 ",1825.6941,"$1,800.20 ",1800.2,"$1,824.02 ",1824.02,9.097972407,9.10%,1824.02,"$1,824.02 ",1807.84,"$1,807.84 ",1825.6941,"$1,825.69 ",1800.2,"$1,800.20 ",3675473,-0.0171,-0.02%,3675473,9/16/19,16-Sep-19,-31.5
"$1,822.55 ",1822.55,"$1,823.99 ",1823.99,"$1,804.10 ",1804.1,"$1,807.08 ",1807.08,9.180137407,9.18%,1807.08,"$1,807.08 ",1822.55,"$1,822.55 ",1823.99,"$1,823.99 ",1804.1,"$1,804.10 ",2033058,0.0081,0.01%,2033058,9/17/19,17-Sep-19,14.71
"$1,817.46 ",1817.46,"$1,822.06 ",1822.06,"$1,795.50 ",1795.5,"$1,817.04 ",1817.04,9.151706418,9.15%,1817.04,"$1,817.04 ",1817.46,"$1,817.46 ",1822.06,"$1,822.06 ",1795.5,"$1,795.50 ",2536012,-0.0028,0.00%,2536012,9/18/19,18-Sep-19,-5.09
"$1,821.50 ",1821.5,"$1,832.57 ",1832.57,"$1,817.90 ",1817.9,"$1,821.02 ",1821.02,9.174272468,9.17%,1821.02,"$1,821.02 ",1821.5,"$1,821.50 ",1832.57,"$1,832.57 ",1817.9,"$1,817.90 ",2078335,0.0022,0.00%,2078335,9/19/19,19-Sep-19,4.04
"$1,794.16 ",1794.16,"$1,830.63 ",1830.63,"$1,780.92 ",1780.92,"$1,821.71 ",1821.71,9.021560632,9.02%,1821.71,"$1,821.71 ",1794.16,"$1,794.16 ",1830.63,"$1,830.63 ",1780.92,"$1,780.92 ",5555839,-0.015,-0.02%,5555839,9/20/19,20-Sep-19,-27.34
"$1,785.30 ",1785.3,"$1,792.70 ",1792.7,"$1,767.32 ",1767.32,"$1,777.00 ",1777,8.97207172,8.97%,1777,"$1,777.00 ",1785.3,"$1,785.30 ",1792.7,"$1,792.70 ",1767.32,"$1,767.32 ",3139142,-0.0049,0.00%,3139142,9/23/19,23-Sep-19,-8.86
"$1,741.61 ",1741.61,"$1,795.70 ",1795.705,"$1,735.54 ",1735.545,"$1,790.60 ",1790.605,8.728034408,8.73%,1790.605,"$1,790.60 ",1741.61,"$1,741.61 ",1795.705,"$1,795.70 ",1735.545,"$1,735.54 ",4637901,-0.0245,-0.02%,4637901,9/24/19,24-Sep-19,-43.69
"$1,768.33 ",1768.33,"$1,773.00 ",1773,"$1,723.00 ",1723,"$1,747.36 ",1747.36,8.877283137,8.88%,1747.36,"$1,747.36 ",1768.33,"$1,768.33 ",1773,"$1,773.00 ",1723,"$1,723.00 ",3531098,0.0153,0.02%,3531098,9/25/19,25-Sep-19,26.72
"$1,739.84 ",1739.84,"$1,763.37 ",1763.37,"$1,731.50 ",1731.5,"$1,762.79 ",1762.79,8.718147796,8.72%,1762.79,"$1,762.79 ",1739.84,"$1,739.84 ",1763.37,"$1,763.37 ",1731.5,"$1,731.50 ",3571952,-0.0161,-0.02%,3571952,9/26/19,26-Sep-19,-28.49
"$1,725.45 ",1725.45,"$1,749.12 ",1749.12,"$1,713.82 ",1713.82,"$1,748.00 ",1748,8.637770206,8.64%,1748,"$1,748.00 ",1725.45,"$1,725.45 ",1749.12,"$1,749.12 ",1713.82,"$1,713.82 ",3948029,-0.0083,-0.01%,3948029,9/27/19,27-Sep-19,-14.39
"$1,735.91 ",1735.91,"$1,737.46 ",1737.46,"$1,709.22 ",1709.22,"$1,726.99 ",1726.99,8.696196168,8.70%,1726.99,"$1,726.99 ",1735.91,"$1,735.91 ",1737.46,"$1,737.46 ",1709.22,"$1,709.22 ",2760768,0.0061,0.01%,2760768,9/30/19,30-Sep-19,10.46
"$1,735.65 ",1735.65,"$1,755.60 ",1755.6,"$1,728.41 ",1728.41,"$1,746.00 ",1746,8.694743898,8.69%,1746,"$1,746.00 ",1735.65,"$1,735.65 ",1755.6,"$1,755.60 ",1728.41,"$1,728.41 ",3170460,-0.0001,0.00%,3170460,10/1/19,1-Oct-19,-0.26
"$1,713.23 ",1713.23,"$1,728.89 ",1728.89,"$1,705.00 ",1705,"$1,727.74 ",1727.74,8.569513489,8.57%,1727.74,"$1,727.74 ",1713.23,"$1,713.23 ",1728.89,"$1,728.89 ",1705,"$1,705.00 ",3338476,-0.0129,-0.01%,3338476,10/2/19,2-Oct-19,-22.42
"$1,724.42 ",1724.42,"$1,725.00 ",1725,"$1,685.06 ",1685.06,"$1,713.00 ",1713,8.63201698,8.63%,1713,"$1,713.00 ",1724.42,"$1,724.42 ",1725,"$1,725.00 ",1685.06,"$1,685.06 ",3624371,0.0065,0.01%,3624371,10/3/19,3-Oct-19,11.19
"$1,739.65 ",1739.65,"$1,740.58 ",1740.575,"$1,719.23 ",1719.23,"$1,726.02 ",1726.02,8.717086522,8.72%,1726.02,"$1,726.02 ",1739.65,"$1,739.65 ",1740.575,"$1,740.58 ",1719.23,"$1,719.23 ",2489277,0.0088,0.01%,2489277,10/4/19,4-Oct-19,15.23
"$1,732.66 ",1732.66,"$1,747.83 ",1747.83,"$1,723.70 ",1723.7,"$1,731.63 ",1731.63,8.678042786,8.68%,1731.63,"$1,731.63 ",1732.66,"$1,732.66 ",1747.83,"$1,747.83 ",1723.7,"$1,723.70 ",2187598,-0.004,0.00%,2187598,10/7/19,7-Oct-19,-6.99
"$1,705.51 ",1705.51,"$1,727.00 ",1727,"$1,705.00 ",1705,"$1,722.49 ",1722.49,8.526392225,8.53%,1722.49,"$1,722.49 ",1705.51,"$1,705.51 ",1727,"$1,727.00 ",1705,"$1,705.00 ",2626840,-0.0157,-0.02%,2626840,10/8/19,8-Oct-19,-27.15
"$1,721.99 ",1721.99,"$1,729.95 ",1729.95,"$1,714.36 ",1714.36,"$1,719.61 ",1719.61,8.618443836,8.62%,1719.61,"$1,719.61 ",1721.99,"$1,721.99 ",1729.95,"$1,729.95 ",1714.36,"$1,714.36 ",2089335,0.0097,0.01%,2089335,10/9/19,9-Oct-19,16.48
"$1,720.26 ",1720.26,"$1,738.29 ",1738.29,"$1,713.75 ",1713.75,"$1,725.24 ",1725.24,8.608780651,8.61%,1725.24,"$1,725.24 ",1720.26,"$1,720.26 ",1738.29,"$1,738.29 ",1713.75,"$1,713.75 ",2721531,-0.001,0.00%,2721531,10/10/19,10-Oct-19,-1.73
"$1,731.92 ",1731.92,"$1,745.45 ",1745.45,"$1,729.86 ",1729.86,"$1,742.92 ",1742.92,8.673909401,8.67%,1742.92,"$1,742.92 ",1731.92,"$1,731.92 ",1745.45,"$1,745.45 ",1729.86,"$1,729.86 ",3279534,0.0068,0.01%,3279534,10/11/19,11-Oct-19,11.66
"$1,736.43 ",1736.43,"$1,741.89 ",1741.8887,"$1,722.00 ",1722,"$1,728.91 ",1728.91,8.699100709,8.70%,1728.91,"$1,728.91 ",1736.43,"$1,736.43 ",1741.8887,"$1,741.89 ",1722,"$1,722.00 ",1928898,0.0026,0.00%,1928898,10/14/19,14-Oct-19,4.51
"$1,767.38 ",1767.38,"$1,776.45 ",1776.45,"$1,740.62 ",1740.62,"$1,742.14 ",1742.14,8.871976764,8.87%,1742.14,"$1,742.14 ",1767.38,"$1,767.38 ",1776.45,"$1,776.45 ",1740.62,"$1,740.62 ",3129244,0.0178,0.02%,3129244,10/15/19,15-Oct-19,30.95
"$1,777.43 ",1777.43,"$1,786.24 ",1786.24,"$1,770.52 ",1770.521,"$1,773.33 ",1773.33,8.928112607,8.93%,1773.33,"$1,773.33 ",1777.43,"$1,777.43 ",1786.24,"$1,786.24 ",1770.521,"$1,770.52 ",2804068,0.0057,0.01%,2804068,10/16/19,16-Oct-19,10.05
"$1,787.48 ",1787.48,"$1,798.85 ",1798.85,"$1,782.02 ",1782.02,"$1,796.49 ",1796.49,8.98424845,8.98%,1796.49,"$1,796.49 ",1787.48,"$1,787.48 ",1798.85,"$1,798.85 ",1782.02,"$1,782.02 ",2713773,0.0057,0.01%,2713773,10/17/19,17-Oct-19,10.05
"$1,757.51 ",1757.51,"$1,793.98 ",1793.98,"$1,749.20 ",1749.2001,"$1,787.80 ",1787.8,8.816846339,8.82%,1787.8,"$1,787.80 ",1757.51,"$1,757.51 ",1793.98,"$1,793.98 ",1749.2001,"$1,749.20 ",3366091,-0.0168,-0.02%,3366091,10/18/19,18-Oct-19,-29.97
"$1,785.66 ",1785.66,"$1,785.88 ",1785.88,"$1,765.00 ",1765,"$1,769.66 ",1769.66,8.974082556,8.97%,1769.66,"$1,769.66 ",1785.66,"$1,785.66 ",1785.88,"$1,785.88 ",1765,"$1,765.00 ",2224902,0.016,0.02%,2224902,10/21/19,21-Oct-19,28.15
"$1,765.73 ",1765.73,"$1,789.78 ",1789.7799,"$1,762.00 ",1762,"$1,788.15 ",1788.15,8.862760431,8.86%,1788.15,"$1,788.15 ",1765.73,"$1,765.73 ",1789.7799,"$1,789.78 ",1762,"$1,762.00 ",2234425,-0.0112,-0.01%,2234425,10/22/19,22-Oct-19,-19.93
"$1,762.17 ",1762.17,"$1,770.05 ",1770.05,"$1,742.00 ",1742,"$1,761.30 ",1761.3,8.842875496,8.84%,1761.3,"$1,761.30 ",1762.17,"$1,762.17 ",1770.05,"$1,770.05 ",1742,"$1,742.00 ",2190380,-0.002,0.00%,2190380,10/23/19,23-Oct-19,-3.56
"$1,780.78 ",1780.78,"$1,788.34 ",1788.3379,"$1,760.27 ",1760.27,"$1,771.09 ",1771.09,8.946824555,8.95%,1771.09,"$1,771.09 ",1780.78,"$1,780.78 ",1788.3379,"$1,788.34 ",1760.27,"$1,760.27 ",5204350,0.0106,0.01%,5204350,10/24/19,24-Oct-19,18.61
"$1,761.33 ",1761.33,"$1,764.21 ",1764.21,"$1,695.00 ",1695,"$1,697.55 ",1697.55,8.838183545,8.84%,1697.55,"$1,697.55 ",1761.33,"$1,761.33 ",1764.21,"$1,764.21 ",1695,"$1,695.00 ",9626402,-0.0109,-0.01%,9626402,10/25/19,25-Oct-19,-19.45
"$1,777.08 ",1777.08,"$1,778.70 ",1778.7,"$1,742.50 ",1742.5,"$1,748.06 ",1748.06,8.926157627,8.93%,1748.06,"$1,748.06 ",1777.08,"$1,777.08 ",1778.7,"$1,778.70 ",1742.5,"$1,742.50 ",3708851,0.0089,0.01%,3708851,10/28/19,28-Oct-19,15.75
"$1,762.71 ",1762.71,"$1,777.00 ",1777,"$1,755.81 ",1755.81,"$1,774.81 ",1774.81,8.84589175,8.85%,1774.81,"$1,774.81 ",1762.71,"$1,762.71 ",1777,"$1,777.00 ",1755.81,"$1,755.81 ",2276855,-0.0081,-0.01%,2276855,10/29/19,29-Oct-19,-14.37
"$1,779.99 ",1779.99,"$1,782.38 ",1782.38,"$1,759.12 ",1759.115,"$1,760.24 ",1760.24,8.942411886,8.94%,1760.24,"$1,760.24 ",1779.99,"$1,779.99 ",1782.38,"$1,782.38 ",1759.115,"$1,759.12 ",2449405,0.0098,0.01%,2449405,10/30/19,30-Oct-19,17.28
"$1,776.66 ",1776.66,"$1,792.00 ",1792,"$1,771.48 ",1771.4753,"$1,775.99 ",1775.99,8.923811652,8.92%,1775.99,"$1,775.99 ",1776.66,"$1,776.66 ",1792,"$1,792.00 ",1771.4753,"$1,771.48 ",2781185,-0.0019,0.00%,2781185,10/31/19,31-Oct-19,-3.33
"$1,791.44 ",1791.44,"$1,797.44 ",1797.445,"$1,785.21 ",1785.21,"$1,788.01 ",1788.01,9.006367648,9.01%,1788.01,"$1,788.01 ",1791.44,"$1,791.44 ",1797.445,"$1,797.44 ",1785.21,"$1,785.21 ",2790354,0.0083,0.01%,2790354,11/1/19,1-Nov-19,14.78
"$1,804.66 ",1804.66,"$1,815.06 ",1815.06,"$1,801.01 ",1801.01,"$1,801.01 ",1801.01,9.080210021,9.08%,1801.01,"$1,801.01 ",1804.66,"$1,804.66 ",1815.06,"$1,815.06 ",1801.01,"$1,801.01 ",2771922,0.0074,0.01%,2771922,11/4/19,4-Nov-19,13.22
"$1,801.71 ",1801.71,"$1,810.25 ",1810.25,"$1,794.00 ",1794,"$1,809.16 ",1809.16,9.063732335,9.06%,1809.16,"$1,809.16 ",1801.71,"$1,801.71 ",1810.25,"$1,810.25 ",1794,"$1,794.00 ",1885543,-0.0016,0.00%,1885543,11/5/19,5-Nov-19,-2.95
"$1,795.77 ",1795.77,"$1,802.50 ",1802.5,"$1,788.58 ",1788.58,"$1,801.00 ",1801,9.030553539,9.03%,1801,"$1,801.00 ",1795.77,"$1,795.77 ",1802.5,"$1,802.50 ",1788.58,"$1,788.58 ",2029783,-0.0033,0.00%,2029783,11/6/19,6-Nov-19,-5.94
"$1,788.20 ",1788.2,"$1,805.90 ",1805.9,"$1,783.48 ",1783.48,"$1,803.76 ",1803.76,8.988270122,8.99%,1803.76,"$1,803.76 ",1788.2,"$1,788.20 ",1805.9,"$1,805.90 ",1783.48,"$1,783.48 ",2651086,-0.0042,0.00%,2651086,11/7/19,7-Nov-19,-7.57
"$1,785.88 ",1785.88,"$1,789.88 ",1789.88,"$1,774.04 ",1774.04,"$1,787.89 ",1787.89,8.9753114,8.98%,1787.89,"$1,787.89 ",1785.88,"$1,785.88 ",1789.88,"$1,789.88 ",1774.04,"$1,774.04 ",2126198,-0.0013,0.00%,2126198,11/8/19,8-Nov-19,-2.32
"$1,771.65 ",1771.65,"$1,780.00 ",1780,"$1,767.13 ",1767.13,"$1,778.00 ",1778,8.895827515,8.90%,1778,"$1,778.00 ",1771.65,"$1,771.65 ",1780,"$1,780.00 ",1767.13,"$1,767.13 ",1947810,-0.008,-0.01%,1947810,11/11/19,11-Nov-19,-14.23
"$1,778.00 ",1778,"$1,786.22 ",1786.22,"$1,771.91 ",1771.91,"$1,774.66 ",1774.66,8.931296431,8.93%,1774.66,"$1,774.66 ",1778,"$1,778.00 ",1786.22,"$1,786.22 ",1771.91,"$1,771.91 ",2038925,0.0036,0.00%,2038925,11/12/19,12-Nov-19,6.35
"$1,753.11 ",1753.11,"$1,775.00 ",1775,"$1,747.32 ",1747.3216,"$1,773.39 ",1773.39,8.792269452,8.79%,1773.39,"$1,773.39 ",1753.11,"$1,753.11 ",1775,"$1,775.00 ",1747.3216,"$1,747.32 ",2926892,-0.014,-0.01%,2926892,11/13/19,13-Nov-19,-24.89
"$1,754.60 ",1754.6,"$1,766.59 ",1766.5931,"$1,749.56 ",1749.56,"$1,751.43 ",1751.43,8.80059208,8.80%,1751.43,"$1,751.43 ",1754.6,"$1,754.60 ",1766.5931,"$1,766.59 ",1749.56,"$1,749.56 ",2269417,0.0008,0.00%,2269417,11/14/19,14-Nov-19,1.49
"$1,739.49 ",1739.49,"$1,761.68 ",1761.68,"$1,732.86 ",1732.86,"$1,760.05 ",1760.05,8.716192817,8.72%,1760.05,"$1,760.05 ",1739.49,"$1,739.49 ",1761.68,"$1,761.68 ",1732.86,"$1,732.86 ",3931141,-0.0086,-0.01%,3931141,11/15/19,15-Nov-19,-15.11
"$1,752.53 ",1752.53,"$1,753.70 ",1753.7,"$1,722.71 ",1722.71,"$1,738.30 ",1738.3,8.789029772,8.79%,1738.3,"$1,738.30 ",1752.53,"$1,752.53 ",1753.7,"$1,753.70 ",1722.71,"$1,722.71 ",2841907,0.0075,0.01%,2841907,11/18/19,18-Nov-19,13.04
